fid,Merged,xcoord,ycoord
"29423",4,-0.143888888888889,51.4725
"29424",4,-0.143333333333333,51.4725
"29425",2,-0.142777777777778,51.4725
"29426",2,-0.142222222222222,51.4725
"29427",2,-0.141666666666667,51.4725
"29428",3,-0.141111111111111,51.4725
"29429",3,-0.140555555555556,51.4725
"29430",2,-0.14,51.4725
"29431",2,-0.139444444444444,51.4725
"29432",3,-0.138888888888889,51.4725
"29433",4,-0.138333333333333,51.4725
"29434",6,-0.137777777777778,51.4725
"29435",6,-0.137222222222222,51.4725
"29436",5,-0.136666666666667,51.4725
"29437",5,-0.136111111111111,51.4725
"29438",7,-0.135555555555556,51.4725
"29439",9,-0.135,51.4725
"29440",10,-0.134444444444444,51.4725
"29441",10,-0.133888888888889,51.4725
"29442",9,-0.133333333333333,51.4725
"29443",8,-0.132777777777778,51.4725
"29444",6,-0.132222222222222,51.4725
"29445",7,-0.131666666666667,51.4725
"29446",5,-0.131111111111111,51.4725
"29447",2,-0.130555555555556,51.4725
"29448",4,-0.13,51.4725
"29449",10,-0.129444444444444,51.4725
"29450",12,-0.128888888888889,51.4725
"29451",10,-0.128333333333333,51.4725
"29452",8,-0.127777777777778,51.4725
"29453",7,-0.127222222222222,51.4725
"29454",9,-0.126666666666667,51.4725
"29455",12,-0.126111111111111,51.4725
"29456",13,-0.125555555555556,51.4725
"29457",12,-0.125,51.4725
"29458",14,-0.124444444444444,51.4725
"29459",12,-0.123888888888889,51.4725
"29460",10,-0.123333333333333,51.4725
"29461",8,-0.122777777777778,51.4725
"29462",8,-0.122222222222222,51.4725
"29463",9,-0.121666666666667,51.4725
"29464",10,-0.121111111111111,51.4725
"29465",10,-0.120555555555556,51.4725
"29466",9,-0.12,51.4725
"29467",9,-0.119444444444444,51.4725
"29468",11,-0.118888888888889,51.4725
"29469",10,-0.118333333333333,51.4725
"29470",9,-0.117777777777778,51.4725
"29471",8,-0.117222222222222,51.4725
"29472",8,-0.116666666666667,51.4725
"29473",9,-0.116111111111111,51.4725
"29474",10,-0.115555555555556,51.4725
"29475",10,-0.115,51.4725
"29476",12,-0.114444444444444,51.4725
"29477",10,-0.113888888888889,51.4725
"29478",7,-0.113333333333333,51.4725
"29479",9,-0.112777777777778,51.4725
"29480",12,-0.112222222222222,51.4725
"29481",10,-0.111666666666667,51.4725
"29482",10,-0.111111111111111,51.4725
"29483",10,-0.110555555555556,51.4725
"29484",10,-0.11,51.4725
"29485",8,-0.109444444444444,51.4725
"29486",8,-0.108888888888889,51.4725
"29487",9,-0.108333333333333,51.4725
"29488",8,-0.107777777777778,51.4725
"29489",8,-0.107222222222222,51.4725
"29490",11,-0.106666666666667,51.4725
"29491",12,-0.106111111111111,51.4725
"29492",12,-0.105555555555556,51.4725
"29493",11,-0.105,51.4725
"29494",11,-0.104444444444444,51.4725
"29495",10,-0.103888888888889,51.4725
"29496",10,-0.103333333333333,51.4725
"29497",10,-0.102777777777778,51.4725
"29498",10,-0.102222222222222,51.4725
"29499",13,-0.101666666666667,51.4725
"29500",12,-0.101111111111111,51.4725
"29501",11,-0.100555555555556,51.4725
"29502",9,-0.1,51.4725
"29503",9,-0.0994444444444444,51.4725
"29504",10,-0.0988888888888889,51.4725
"29505",9,-0.0983333333333334,51.4725
"29506",8,-0.0977777777777779,51.4725
"29507",9,-0.0972222222222223,51.4725
"29508",11,-0.0966666666666667,51.4725
"29509",13,-0.0961111111111111,51.4725
"29510",11,-0.0955555555555556,51.4725
"29511",8,-0.0950000000000001,51.4725
"29512",9,-0.0944444444444444,51.4725
"29513",12,-0.0938888888888889,51.4725
"29514",11,-0.0933333333333334,51.4725
"29515",10,-0.0927777777777778,51.4725
"29516",7,-0.0922222222222223,51.4725
"29517",7,-0.0916666666666667,51.4725
"29518",10,-0.0911111111111111,51.4725
"29519",11,-0.0905555555555556,51.4725
"29520",10,-0.0900000000000001,51.4725
"29521",11,-0.0894444444444444,51.4725
"29522",11,-0.0888888888888889,51.4725
"29523",11,-0.0883333333333334,51.4725
"29524",13,-0.0877777777777778,51.4725
"29525",16,-0.0872222222222223,51.4725
"29526",14,-0.0866666666666667,51.4725
"29527",10,-0.0861111111111111,51.4725
"29528",9,-0.0855555555555556,51.4725
"29529",10,-0.0850000000000001,51.4725
"29530",12,-0.0844444444444445,51.4725
"29531",12,-0.0838888888888889,51.4725
"29532",11,-0.0833333333333334,51.4725
"29533",9,-0.0827777777777778,51.4725
"29534",10,-0.0822222222222223,51.4725
"29535",13,-0.0816666666666667,51.4725
"29536",14,-0.0811111111111111,51.4725
"29537",13,-0.0805555555555556,51.4725
"29538",11,-0.0800000000000001,51.4725
"29539",12,-0.0794444444444445,51.4725
"29540",13,-0.0788888888888889,51.4725
"29541",13,-0.0783333333333334,51.4725
"29542",12,-0.0777777777777778,51.4725
"29543",11,-0.0772222222222223,51.4725
"29544",11,-0.0766666666666667,51.4725
"29545",11,-0.0761111111111111,51.4725
"29546",13,-0.0755555555555556,51.4725
"29547",12,-0.0750000000000001,51.4725
"29548",9,-0.0744444444444445,51.4725
"29549",9,-0.0738888888888889,51.4725
"29550",10,-0.0733333333333334,51.4725
"29551",9,-0.0727777777777778,51.4725
"29552",9,-0.0722222222222223,51.4725
"29553",8,-0.0716666666666667,51.4725
"29554",10,-0.0711111111111111,51.4725
"29555",10,-0.0705555555555556,51.4725
"29556",10,-0.0700000000000001,51.4725
"29557",9,-0.0694444444444445,51.4725
"29558",9,-0.0688888888888889,51.4725
"29559",8,-0.0683333333333334,51.4725
"29560",7,-0.0677777777777778,51.4725
"29561",8,-0.0672222222222223,51.4725
"29562",7,-0.0666666666666668,51.4725
"29563",7,-0.0661111111111111,51.4725
"29564",7,-0.0655555555555556,51.4725
"29565",10,-0.0650000000000001,51.4725
"29566",11,-0.0644444444444445,51.4725
"29567",10,-0.0638888888888889,51.4725
"29568",8,-0.0633333333333334,51.4725
"29569",9,-0.0627777777777778,51.4725
"29570",10,-0.0622222222222223,51.4725
"29571",9,-0.0616666666666668,51.4725
"29572",8,-0.0611111111111111,51.4725
"29573",8,-0.0605555555555556,51.4725
"29574",9,-0.0600000000000001,51.4725
"29575",9,-0.0594444444444445,51.4725
"29576",9,-0.0588888888888889,51.4725
"29577",10,-0.0583333333333333,51.4725
"29578",9,-0.0577777777777778,51.4725
"29579",8,-0.0572222222222223,51.4725
"29580",8,-0.0566666666666668,51.4725
"29581",9,-0.0561111111111111,51.4725
"29582",10,-0.0555555555555556,51.4725
"29583",9,-0.055,51.4725
"29584",9,-0.0544444444444445,51.4725
"29585",10,-0.053888888888889,51.4725
"29586",8,-0.0533333333333333,51.4725
"29587",8,-0.0527777777777778,51.4725
"29588",9,-0.0522222222222223,51.4725
"29589",9,-0.0516666666666667,51.4725
"29590",11,-0.0511111111111111,51.4725
"29591",8,-0.0505555555555556,51.4725
"29592",7,-0.05,51.4725
"29593",10,-0.0494444444444445,51.4725
"29594",11,-0.048888888888889,51.4725
"29595",12,-0.0483333333333333,51.4725
"29596",13,-0.0477777777777778,51.4725
"29597",14,-0.0472222222222223,51.4725
"29598",15,-0.0466666666666667,51.4725
"29599",17,-0.0461111111111111,51.4725
"29600",17,-0.0455555555555556,51.4725
"29601",18,-0.045,51.4725
"29602",18,-0.0444444444444445,51.4725
"29603",17,-0.043888888888889,51.4725
"29604",15,-0.0433333333333333,51.4725
"29605",18,-0.0427777777777778,51.4725
"29606",20,-0.0422222222222223,51.4725
"29607",18,-0.0416666666666667,51.4725
"29608",18,-0.0411111111111112,51.4725
"29609",18,-0.0405555555555556,51.4725
"29610",16,-0.04,51.4725
"29611",17,-0.0394444444444445,51.4725
"29612",17,-0.038888888888889,51.4725
"29613",23,-0.0383333333333333,51.4725
"29614",28,-0.0377777777777778,51.4725
"29615",29,-0.0372222222222223,51.4725
"29616",27,-0.0366666666666667,51.4725
"29617",27,-0.0361111111111112,51.4725
"29618",26,-0.0355555555555556,51.4725
"29619",27,-0.035,51.4725
"29620",25,-0.0344444444444445,51.4725
"29621",24,-0.033888888888889,51.4725
"29622",22,-0.0333333333333333,51.4725
"29623",21,-0.0327777777777778,51.4725
"29624",22,-0.0322222222222223,51.4725
"29625",21,-0.0316666666666667,51.4725
"29626",19,-0.0311111111111112,51.4725
"29627",17,-0.0305555555555556,51.4725
"29628",16,-0.03,51.4725
"29629",14,-0.0294444444444445,51.4725
"29630",14,-0.028888888888889,51.4725
"29631",16,-0.0283333333333334,51.4725
"29632",18,-0.0277777777777778,51.4725
"29633",16,-0.0272222222222223,51.4725
"29634",13,-0.0266666666666667,51.4725
"29635",11,-0.0261111111111112,51.4725
"29636",10,-0.0255555555555556,51.4725
"29637",9,-0.025,51.4725
"29638",8,-0.0244444444444445,51.4725
"29639",8,-0.023888888888889,51.4725
"29640",8,-0.0233333333333334,51.4725
"29641",5,-0.0227777777777778,51.4725
"29642",4,-0.0222222222222223,51.4725
"29643",5,-0.0216666666666667,51.4725
"29644",7,-0.0211111111111112,51.4725
"29645",8,-0.0205555555555555,51.4725
"29646",6,-0.02,51.4725
"29647",5,-0.0194444444444445,51.4725
"29648",7,-0.018888888888889,51.4725
"29649",7,-0.0183333333333334,51.4725
"29650",8,-0.0177777777777778,51.4725
"29651",12,-0.0172222222222222,51.4725
"29652",14,-0.0166666666666667,51.4725
"29653",14,-0.0161111111111112,51.4725
"29654",17,-0.0155555555555555,51.4725
"29655",19,-0.015,51.4725
"29656",19,-0.0144444444444445,51.4725
"29657",20,-0.013888888888889,51.4725
"29658",21,-0.0133333333333334,51.4725
"29659",23,-0.0127777777777778,51.4725
"29660",25,-0.0122222222222222,51.4725
"29661",29,-0.0116666666666667,51.4725
"29662",34,-0.0111111111111112,51.4725
"29663",38,-0.0105555555555557,51.4725
"29664",43,-0.01,51.4725
"29665",46,-0.00944444444444448,51.4725
"29666",47,-0.00888888888888895,51.4725
"29667",48,-0.00833333333333341,51.4725
"29668",48,-0.00777777777777777,51.4725
"29669",47,-0.00722222222222224,51.4725
"29670",46,-0.00666666666666671,51.4725
"29671",47,-0.00611111111111118,51.4725
"29672",47,-0.00555555555555565,51.4725
"29673",47,-0.005,51.4725
"29674",46,-0.00444444444444447,51.4725
"29675",46,-0.00388888888888894,51.4725
"29676",45,-0.00333333333333341,51.4725
"29677",47,-0.00277777777777777,51.4725
"29678",47,-0.00222222222222224,51.4725
"29679",47,-0.00166666666666671,51.4725
"29680",49,-0.00111111111111117,51.4725
"29681",49,-0.000555555555555642,51.4725
"29682",49,0,51.4725
"29683",48,0.00055555555555542,51.4725
"29684",46,0.00111111111111106,51.4725
"29685",44,0.00166666666666671,51.4725
"29686",45,0.00222222222222213,51.4725
"29687",46,0.00277777777777777,51.4725
"29688",45,0.00333333333333319,51.4725
"29689",45,0.00388888888888883,51.4725
"29690",46,0.00444444444444447,51.4725
"29691",44,0.00499999999999989,51.4725
"29692",39,0.00555555555555554,51.4725
"29693",38,0.00611111111111096,51.4725
"29694",40,0.0066666666666666,51.4725
"29695",42,0.00722222222222224,51.4725
"29696",42,0.00777777777777766,51.4725
"29697",42,0.0083333333333333,51.4725
"29698",45,0.00888888888888895,51.4725
"29699",43,0.00944444444444437,51.4725
"29700",41,0.01,51.4725
"29701",40,0.0105555555555554,51.4725
"29702",37,0.0111111111111111,51.4725
"29703",39,0.0116666666666667,51.4725
"29704",40,0.0122222222222221,51.4725
"29705",36,0.0127777777777778,51.4725
"29706",37,0.0133333333333332,51.4725
"29707",38,0.0138888888888888,51.4725
"29708",39,0.0144444444444445,51.4725
"29709",40,0.0149999999999999,51.4725
"29710",42,0.0155555555555555,51.4725
"29711",44,0.016111111111111,51.4725
"29712",43,0.0166666666666666,51.4725
"29713",42,0.0172222222222222,51.4725
"29714",40,0.0177777777777777,51.4725
"29715",42,0.0183333333333333,51.4725
"29716",42,0.018888888888889,51.4725
"29717",43,0.0194444444444444,51.4725
"29718",44,0.02,51.4725
"29719",45,0.0205555555555554,51.4725
"29720",42,0.0211111111111111,51.4725
"29721",43,0.0216666666666667,51.4725
"29722",44,0.0222222222222221,51.4725
"29723",45,0.0227777777777778,51.4725
"29724",44,0.0233333333333332,51.4725
"29725",43,0.0238888888888888,51.4725
"29726",42,0.0244444444444445,51.4725
"29727",43,0.0249999999999999,51.4725
"29728",41,0.0255555555555556,51.4725
"29729",41,0.026111111111111,51.4725
"29730",42,0.0266666666666666,51.4725
"29731",41,0.0272222222222223,51.4725
"29732",41,0.0277777777777777,51.4725
"29733",39,0.0283333333333333,51.4725
"29734",36,0.0288888888888887,51.4725
"29735",36,0.0294444444444444,51.4725
"29736",40,0.03,51.4725
"29737",45,0.0305555555555554,51.4725
"29738",45,0.0311111111111111,51.4725
"29739",45,0.0316666666666667,51.4725
"29740",45,0.0322222222222222,51.4725
"29741",45,0.0327777777777778,51.4725
"29742",45,0.0333333333333332,51.4725
"29743",46,0.0338888888888889,51.4725
"29744",47,0.0344444444444445,51.4725
"29745",47,0.0349999999999999,51.4725
"29746",48,0.0355555555555556,51.4725
"29747",49,0.036111111111111,51.4725
"29748",50,0.0366666666666666,51.4725
"29749",50,0.0372222222222223,51.4725
"29750",50,0.0377777777777777,51.4725
"29751",50,0.0383333333333333,51.4725
"29752",51,0.0388888888888888,51.4725
"29753",53,0.0394444444444444,51.4725
"29754",54,0.04,51.4725
"29755",55,0.0405555555555555,51.4725
"29756",56,0.0411111111111111,51.4725
"29757",56,0.0416666666666665,51.4725
"29758",55,0.0422222222222222,51.4725
"29759",56,0.0427777777777778,51.4725
"29760",58,0.0433333333333332,51.4725
"29761",60,0.0438888888888889,51.4725
"29762",61,0.0444444444444445,51.4725
"29763",61,0.0449999999999999,51.4725
"29764",60,0.0455555555555556,51.4725
"29765",60,0.046111111111111,51.4725
"29766",61,0.0466666666666666,51.4725
"29767",62,0.0472222222222223,51.4725
"29768",65,0.0477777777777777,51.4725
"29769",66,0.0483333333333333,51.4725
"29770",67,0.0488888888888888,51.4725
"29771",66,0.0494444444444444,51.4725
"29772",66,0.05,51.4725
"29773",66,0.0505555555555555,51.4725
"29774",68,0.0511111111111111,51.4725
"29775",69,0.0516666666666665,51.4725
"29776",70,0.0522222222222222,51.4725
"29777",70,0.0527777777777778,51.4725
"29778",71,0.0533333333333332,51.4725
"29779",73,0.0538888888888889,51.4725
"29780",71,0.0544444444444443,51.4725
"29781",72,0.0549999999999999,51.4725
"29782",77,0.0555555555555556,51.4725
"29783",77,0.056111111111111,51.4725
"29784",78,0.0566666666666666,51.4725
"29785",79,0.0572222222222223,51.4725
"29786",76,0.0577777777777777,51.4725
"29787",76,0.0583333333333333,51.4725
"29788",80,0.0588888888888888,51.4725
"29789",81,0.0594444444444444,51.4725
"29790",83,0.0600000000000001,51.4725
"29791",84,0.0605555555555555,51.4725
"29792",85,0.0611111111111111,51.4725
"29793",86,0.0616666666666665,51.4725
"29794",92,0.0622222222222222,51.4725
"29795",92,0.0627777777777778,51.4725
"29796",94,0.0633333333333332,51.4725
"29797",90,0.0638888888888889,51.4725
"29798",85,0.0644444444444443,51.4725
"29799",89,0.0649999999999999,51.4725
"29800",91,0.0655555555555556,51.4725
"29801",96,0.066111111111111,51.4725
"29802",101,0.0666666666666667,51.4725
"29803",105,0.0672222222222221,51.4725
"29804",109,0.0677777777777777,51.4725
"29805",111,0.0683333333333334,51.4725
"29806",117,0.0688888888888888,51.4725
"29807",118,0.0694444444444444,51.4725
"29808",120,0.0700000000000001,51.4725
"29809",120,0.0705555555555555,51.4725
"29810",122,0.0711111111111111,51.4725
"29811",123,0.0716666666666665,51.4725
"29812",122,0.0722222222222222,51.4725
"29813",121,0.0727777777777778,51.4725
"29814",119,0.0733333333333333,51.4725
"29815",118,0.0738888888888889,51.4725
"29816",118,0.0744444444444443,51.4725
"29817",114,0.075,51.4725
"29818",108,0.0755555555555556,51.4725
"29819",105,0.076111111111111,51.4725
"29820",102,0.0766666666666667,51.4725
"29821",97,0.0772222222222221,51.4725
"29822",94,0.0777777777777777,51.4725
"29823",96,0.0783333333333334,51.4725
"29824",98,0.0788888888888888,51.4725
"29825",97,0.0794444444444444,51.4725
"29826",92,0.0799999999999998,51.4725
"29827",86,0.0805555555555555,51.4725
"29828",82,0.0811111111111111,51.4725
"29829",79,0.0816666666666666,51.4725
"29830",77,0.0822222222222222,51.4725
"29831",75,0.0827777777777778,51.4725
"29832",73,0.0833333333333333,51.4725
"29833",69,0.0838888888888889,51.4725
"29834",65,0.0844444444444443,51.4725
"29835",62,0.085,51.4725
"29836",59,0.0855555555555556,51.4725
"29837",58,0.086111111111111,51.4725
"29838",58,0.0866666666666667,51.4725
"29839",59,0.0872222222222221,51.4725
"29840",58,0.0877777777777777,51.4725
"29841",56,0.0883333333333334,51.4725
"29842",52,0.0888888888888888,51.4725
"29843",49,0.0894444444444444,51.4725
"29844",48,0.0899999999999999,51.4725
"29845",47,0.0905555555555555,51.4725
"29846",46,0.0911111111111111,51.4725
"29847",45,0.0916666666666666,51.4725
"29848",45,0.0922222222222222,51.4725
"29849",42,0.0927777777777776,51.4725
"29850",41,0.0933333333333333,51.4725
"29851",41,0.0938888888888889,51.4725
"29852",40,0.0944444444444443,51.4725
"29853",40,0.095,51.4725
"29854",41,0.0955555555555556,51.4725
"29855",40,0.096111111111111,51.4725
"29856",41,0.0966666666666667,51.4725
"29857",41,0.0972222222222221,51.4725
"29858",41,0.0977777777777777,51.4725
"29859",38,0.0983333333333334,51.4725
"29860",39,0.0988888888888888,51.4725
"29861",41,0.0994444444444444,51.4725
"29862",42,0.0999999999999999,51.4725
"29863",42,0.100555555555556,51.4725
"29864",43,0.101111111111111,51.4725
"29865",44,0.101666666666667,51.4725
"29866",45,0.102222222222222,51.4725
"29867",43,0.102777777777778,51.4725
"29868",40,0.103333333333333,51.4725
"29869",40,0.103888888888889,51.4725
"29870",42,0.104444444444444,51.4725
"29871",44,0.105,51.4725
"29872",45,0.105555555555555,51.4725
"29873",45,0.106111111111111,51.4725
"29874",45,0.106666666666667,51.4725
"29875",47,0.107222222222222,51.4725
"29876",48,0.107777777777778,51.4725
"29877",48,0.108333333333333,51.4725
"29878",45,0.108888888888889,51.4725
"29879",43,0.109444444444444,51.4725
"29880",42,0.11,51.4725
"29881",45,0.110555555555556,51.4725
"29882",46,0.111111111111111,51.4725
"29883",47,0.111666666666667,51.4725
"29884",47,0.112222222222222,51.4725
"29885",45,0.112777777777778,51.4725
"29886",44,0.113333333333333,51.4725
"29887",44,0.113888888888889,51.4725
"29888",45,0.114444444444444,51.4725
"29889",48,0.115,51.4725
"29890",50,0.115555555555555,51.4725
"29891",52,0.116111111111111,51.4725
"29892",52,0.116666666666667,51.4725
"29893",52,0.117222222222222,51.4725
"29894",52,0.117777777777778,51.4725
"29895",52,0.118333333333333,51.4725
"29896",53,0.118888888888889,51.4725
"29897",53,0.119444444444444,51.4725
"29898",53,0.12,51.4725
"29899",53,0.120555555555556,51.4725
"29900",54,0.121111111111111,51.4725
"29901",54,0.121666666666667,51.4725
"29902",54,0.122222222222222,51.4725
"29903",54,0.122777777777778,51.4725
"29904",53,0.123333333333333,51.4725
"29905",53,0.123888888888889,51.4725
"29906",53,0.124444444444444,51.4725
"29907",53,0.125,51.4725
"29908",53,0.125555555555555,51.4725
"29909",52,0.126111111111111,51.4725
"29910",54,0.126666666666667,51.4725
"29911",54,0.127222222222222,51.4725
"29912",54,0.127777777777778,51.4725
"29913",54,0.128333333333333,51.4725
"29914",54,0.128888888888889,51.4725
"29915",54,0.129444444444444,51.4725
"29916",55,0.13,51.4725
"29917",55,0.130555555555556,51.4725
"29918",54,0.131111111111111,51.4725
"29919",55,0.131666666666667,51.4725
"29920",54,0.132222222222222,51.4725
"29921",54,0.132777777777778,51.4725
"29922",54,0.133333333333333,51.4725
"29923",54,0.133888888888889,51.4725
"29924",54,0.134444444444444,51.4725
"29925",54,0.135,51.4725
"29926",55,0.135555555555555,51.4725
"29927",55,0.136111111111111,51.4725
"29928",54,0.136666666666667,51.4725
"29929",53,0.137222222222222,51.4725
"29930",53,0.137777777777778,51.4725
"29931",53,0.138333333333333,51.4725
"29932",53,0.138888888888889,51.4725
"29933",53,0.139444444444444,51.4725
"29934",54,0.14,51.4725
"29935",53,0.140555555555556,51.4725
"29936",52,0.141111111111111,51.4725
"29937",53,0.141666666666667,51.4725
"29938",53,0.142222222222222,51.4725
"29939",54,0.142777777777778,51.4725
"29940",56,0.143333333333333,51.4725
"29941",58,0.143888888888889,51.4725
"29942",58,0.144444444444444,51.4725
"29943",58,0.145,51.4725
"29944",57,0.145555555555555,51.4725
"29945",56,0.146111111111111,51.4725
"29946",55,0.146666666666667,51.4725
"29947",54,0.147222222222222,51.4725
"29948",54,0.147777777777778,51.4725
"29949",52,0.148333333333333,51.4725
"29950",51,0.148888888888889,51.4725
"29951",52,0.149444444444444,51.4725
"29952",50,0.15,51.4725
"29953",48,0.150555555555556,51.4725
"29954",47,0.151111111111111,51.4725
"29955",48,0.151666666666667,51.4725
"29956",50,0.152222222222222,51.4725
"29957",49,0.152777777777778,51.4725
"29958",50,0.153333333333333,51.4725
"29959",50,0.153888888888889,51.4725
"29960",49,0.154444444444444,51.4725
"29961",50,0.155,51.4725
"29962",49,0.155555555555555,51.4725
"29963",48,0.156111111111111,51.4725
"29964",48,0.156666666666667,51.4725
"29965",50,0.157222222222222,51.4725
"29966",51,0.157777777777778,51.4725
"29967",51,0.158333333333333,51.4725
"29968",51,0.158888888888889,51.4725
"29969",51,0.159444444444444,51.4725
"29970",52,0.16,51.4725
"29971",53,0.160555555555556,51.4725
"29972",54,0.161111111111111,51.4725
"29973",55,0.161666666666667,51.4725
"29974",55,0.162222222222222,51.4725
"29975",55,0.162777777777778,51.4725
"29976",55,0.163333333333333,51.4725
"29977",55,0.163888888888889,51.4725
"29978",52,0.164444444444444,51.4725
"29979",52,0.165,51.4725
"29980",52,0.165555555555555,51.4725
"29981",50,0.166111111111111,51.4725
"29982",48,0.166666666666667,51.4725
"29983",50,0.167222222222222,51.4725
"29984",52,0.167777777777778,51.4725
"29985",53,0.168333333333333,51.4725
"29986",51,0.168888888888889,51.4725
"29987",49,0.169444444444445,51.4725
"29988",49,0.17,51.4725
"29989",49,0.170555555555556,51.4725
"29990",50,0.171111111111111,51.4725
"29991",49,0.171666666666667,51.4725
"29992",46,0.172222222222222,51.4725
"29993",43,0.172777777777778,51.4725
"29994",41,0.173333333333333,51.4725
"29995",40,0.173888888888889,51.4725
"29996",40,0.174444444444444,51.4725
"29997",39,0.175,51.4725
"29998",37,0.175555555555555,51.4725
"29999",35,0.176111111111111,51.4725
"30000",33,0.176666666666667,51.4725
"30001",29,0.177222222222222,51.4725
"30002",27,0.177777777777778,51.4725
"30003",27,0.178333333333333,51.4725
"30004",26,0.178888888888889,51.4725
"30005",23,0.179444444444444,51.4725
"30006",17,0.18,51.4725
"30007",15,0.180555555555556,51.4725
"30008",12,0.181111111111111,51.4725
"30009",12,0.181666666666667,51.4725
"30010",12,0.182222222222222,51.4725
"30011",13,0.182777777777778,51.4725
"30012",14,0.183333333333333,51.4725
"30013",16,0.183888888888889,51.4725
"30014",14,0.184444444444444,51.4725
"30015",9,0.185,51.4725
"30016",8,0.185555555555555,51.4725
"30017",6,0.186111111111111,51.4725
"30018",8,0.186666666666667,51.4725
"30019",9,0.187222222222222,51.4725
"30020",8,0.187777777777778,51.4725
"30021",8,0.188333333333333,51.4725
"30022",8,0.188888888888889,51.4725
"30023",7,0.189444444444444,51.4725
"30024",4,0.19,51.4725
"30025",4,0.190555555555556,51.4725
"30026",4,0.191111111111111,51.4725
"30027",4,0.191666666666667,51.4725
"30028",6,0.192222222222222,51.4725
"30029",7,0.192777777777778,51.4725
"30030",7,0.193333333333333,51.4725
"30031",6,0.193888888888889,51.4725
"30032",7,0.194444444444444,51.4725
"30033",6,0.195,51.4725
"30034",7,0.195555555555555,51.4725
"30035",7,0.196111111111111,51.4725
"30036",8,0.196666666666667,51.4725
"30037",7,0.197222222222222,51.4725
"30038",7,0.197777777777778,51.4725
"30039",7,0.198333333333333,51.4725
"30040",5,0.198888888888889,51.4725
"30041",5,0.199444444444444,51.4725
"30042",6,0.2,51.4725
"30043",5,0.200555555555556,51.4725
"30044",2,0.201111111111111,51.4725
"30045",2,0.201666666666667,51.4725
"30046",2,0.202222222222222,51.4725
"30047",2,0.202777777777778,51.4725
"30048",0,0.203333333333333,51.4725
"30049",0,0.203888888888889,51.4725
"30050",2,0.204444444444444,51.4725
"30051",2,0.205,51.4725
"30052",2,0.205555555555555,51.4725
"30053",0,0.206111111111111,51.4725
"30054",1,0.206666666666667,51.4725
"30055",4,0.207222222222222,51.4725
"30056",3,0.207777777777778,51.4725
"30057",1,0.208333333333333,51.4725
"30058",0,0.208888888888889,51.4725
"30059",0,0.209444444444444,51.4725
"30060",2,0.21,51.4725
"30061",4,0.210555555555556,51.4725
"30062",23,-0.510555555555556,51.4675
"30063",24,-0.51,51.4675
"30064",25,-0.509444444444444,51.4675
"30065",23,-0.508888888888889,51.4675
"30066",22,-0.508333333333333,51.4675
"30067",22,-0.507777777777778,51.4675
"30068",23,-0.507222222222222,51.4675
"30069",23,-0.506666666666667,51.4675
"30070",21,-0.502777777777778,51.4675
"30071",20,-0.502222222222222,51.4675
"30072",20,-0.501666666666667,51.4675
"30073",21,-0.501111111111111,51.4675
"30074",22,-0.500555555555556,51.4675
"30075",24,-0.5,51.4675
"30076",25,-0.499444444444444,51.4675
"30077",24,-0.498888888888889,51.4675
"30078",22,-0.498333333333333,51.4675
"30079",22,-0.497777777777778,51.4675
"30080",21,-0.497222222222222,51.4675
"30081",22,-0.496666666666667,51.4675
"30082",21,-0.496111111111111,51.4675
"30083",21,-0.495555555555556,51.4675
"30084",22,-0.495,51.4675
"30085",22,-0.494444444444444,51.4675
"30086",23,-0.493888888888889,51.4675
"30087",23,-0.493333333333333,51.4675
"30088",23,-0.492777777777778,51.4675
"30089",22,-0.492222222222222,51.4675
"30090",23,-0.491666666666667,51.4675
"30091",23,-0.491111111111111,51.4675
"30092",24,-0.490555555555556,51.4675
"30093",25,-0.49,51.4675
"30094",23,-0.489444444444444,51.4675
"30095",23,-0.488888888888889,51.4675
"30096",23,-0.488333333333333,51.4675
"30097",22,-0.487777777777778,51.4675
"30098",22,-0.487222222222222,51.4675
"30099",21,-0.486666666666667,51.4675
"30100",21,-0.486111111111111,51.4675
"30101",22,-0.485555555555556,51.4675
"30102",24,-0.485,51.4675
"30103",22,-0.484444444444444,51.4675
"30104",21,-0.483888888888889,51.4675
"30105",22,-0.483333333333333,51.4675
"30106",21,-0.482777777777778,51.4675
"30107",21,-0.482222222222222,51.4675
"30108",22,-0.481666666666667,51.4675
"30109",20,-0.481111111111111,51.4675
"30110",20,-0.480555555555556,51.4675
"30111",21,-0.48,51.4675
"30112",22,-0.479444444444444,51.4675
"30113",23,-0.478888888888889,51.4675
"30114",23,-0.478333333333333,51.4675
"30115",23,-0.477777777777778,51.4675
"30116",22,-0.477222222222222,51.4675
"30117",22,-0.476666666666667,51.4675
"30118",22,-0.476111111111111,51.4675
"30119",21,-0.475555555555556,51.4675
"30120",20,-0.475,51.4675
"30121",21,-0.474444444444444,51.4675
"30122",24,-0.473888888888889,51.4675
"30123",25,-0.473333333333333,51.4675
"30124",24,-0.472777777777778,51.4675
"30125",18,-0.472222222222222,51.4675
"30126",20,-0.471666666666667,51.4675
"30127",26,-0.471111111111111,51.4675
"30128",21,-0.470555555555556,51.4675
"30129",21,-0.47,51.4675
"30130",23,-0.469444444444444,51.4675
"30131",27,-0.468888888888889,51.4675
"30132",25,-0.468333333333333,51.4675
"30133",18,-0.467777777777778,51.4675
"30134",19,-0.467222222222222,51.4675
"30135",23,-0.466666666666667,51.4675
"30136",20,-0.466111111111111,51.4675
